Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	CHARGING_STATION	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																																																																																					0.000000	0.000001																																																																																																																			-0.000001	0.442415			-0.442415	
 1 	 2																																																																																					0.000000	0.020710																																																																																																																			-0.000001	0.406354			-0.427063	
 1 	 3																																																																																					0.000000	0.411709																																																																																																																			-0.000001	0.000004			-0.411712	
 1 	 4																																																																																					0.000000	0.401243																																																																																																																			-0.000001	0.000002			-0.401244	
 1 	 5																																																																																					0.000000	0.399848																																																																																																																			-0.000001	0.000001			-0.399849	
 1 	 6																																																																																					0.000000	0.394266																																																																																																																			-0.000001	0.000001			-0.394266	
 1 	 7																																																																																					0.000000	0.401943																																																																																																																			-0.000002	0.000001			-0.401942	
 1 	 8																																																																																					0.000000	0.514292																																																																																																																			-0.000002	0.000001			-0.514290	
 1 	 9																																																																																					0.000000	0.859900																																																																																																																			-0.176738	0.000001			-0.683162	
 1 	 10																																																																																					0.000000	0.918814																																																																																																																			-0.078702	0.000001			-0.840113	
 1 	 11																																																																																					0.000000	0.918815																																																																																																																			-0.000001	0.034250			-0.953064	
 1 	 12																																																																																					0.000000	0.918815																																																																																																																			-0.000001	0.087835			-1.006649	
 1 	 13																																																																																					0.000000	0.918815																																																																																																																			-0.000001	0.083231			-1.002046	
 1 	 14																																																																																					0.000000	0.918815																																																																																																																			-0.000000	0.038499			-0.957313	
 1 	 15																																																																																					0.000000	0.898318																																																																																																																			-0.000018	0.000001			-0.898300	
 1 	 16																																																																																					0.000000	0.817098																																																																																																																			-0.000001	0.000001			-0.817098	
 1 	 17																																																																																					0.000000	0.713707																																																																																																																			-0.000001	0.000001			-0.713707	
 1 	 18																																																																																					0.000000	0.591051																																																																																																																			-0.000002	0.000001			-0.591050	
 1 	 19																																																																																					0.000000	0.510104																																																																																																																			-0.000002	0.000001			-0.510104	
 1 	 20																																																																																					0.000000	0.484286																																																																																																																			-0.000002	0.000001			-0.484284	
 1 	 21																																																																																					0.000000	0.474517																																																																																																																			-0.000003	0.000001			-0.474515	
 1 	 22																																																																																					0.000000	0.466145																																																																																																																			-0.000004	0.000001			-0.466141	
 1 	 23																																																																																					0.000000	0.866294																																																																																																																			-0.408527	0.000001			-0.457767	
 1 	 24																																																																																					0.000000	0.918814																																																																																																																			-0.471514	0.000001			-0.447300	
 2 	 1																																																																																					0.000000	0.000000																																																																																																																			-0.000000	0.475910			-0.475911	
 2 	 2																																																																																					0.000000	0.074246																																																																																																																			-0.000000	0.373054			-0.447300	
 2 	 3																																																																																					0.000000	0.423574																																																																																																																			-0.000000	0.000001			-0.423574	
 2 	 4																																																																																					0.000000	0.400547																																																																																																																			-0.000001	0.000000			-0.400546	
 2 	 5																																																																																					0.000000	0.424899																																																																																																																			-0.038309	0.000000			-0.386590	
 2 	 6																																																																																					0.000000	0.918809																																																																																																																			-0.546175	0.000000			-0.372634	
 2 	 7																																																																																					0.000000	0.918814																																																																																																																			-0.528038	0.000000			-0.390777	
 2 	 8																																																																																					0.000000	0.918815																																																																																																																			-0.348001	0.000000			-0.570814	
 2 	 9																																																																																					0.000000	0.918815																																																																																																																			-0.113638	0.000000			-0.805177	
 2 	 10																																																																																					0.000000	0.918815																																																																																																																			-0.000000	0.067298			-0.986112	
 2 	 11																																																																																					0.000000	0.918815																																																																																																																			-0.000000	0.197363			-1.116177	
 2 	 12																																																																																					0.000000	0.918815																																																																																																																			-0.000000	0.277031			-1.195845	
 2 	 13																																																																																					0.000000	0.918815																																																																																																																			-0.000000	0.302642			-1.221457	
 2 	 14																																																																																					0.000000	0.918815																																																																																																																			-0.000000	0.278565			-1.197379	
 2 	 15																																																																																					0.000000	0.918815																																																																																																																			-0.000000	0.217073			-1.135888	
 2 	 16																																																																																					0.000000	0.918815																																																																																																																			-0.000000	0.125013			-1.043827	
 2 	 17																																																																																					0.000000	0.918814																																																																																																																			-0.000000	0.000967			-0.919781	
 2 	 18																																																																																					0.000000	0.771080																																																																																																																			-0.000012	0.000000			-0.771068	
 2 	 19																																																																																					0.000000	0.659438																																																																																																																			-0.000002	0.000000			-0.659436	
 2 	 20																																																																																					0.000000	0.611289																																																																																																																			-0.000002	0.000000			-0.611287	
 2 	 21																																																																																					0.000000	0.584772																																																																																																																			-0.000003	0.000000			-0.584770	
 2 	 22																																																																																					0.000000	0.676882																																																																																																																			-0.113047	0.000000			-0.563835	
 2 	 23																																																																																					0.000000	0.918814																																																																																																																			-0.374518	0.000000			-0.544297	
 2 	 24																																																																																					0.000000	0.918814																																																																																																																			-0.394057	0.000000			-0.524758	
 3 	 1																																																																																					0.000000	0.000002																																																																																																																			-0.000001	0.494053			-0.494054	
 3 	 2																																																																																					0.000000	0.129848																																																																																																																			-0.000001	0.355135			-0.484982	
 3 	 3																																																																																					0.000000	0.476605																																																																																																																			-0.000002	0.000005			-0.476608	
 3 	 4																																																																																					0.000000	0.478003																																																																																																																			-0.000002	0.000003			-0.478004	
 3 	 5																																																																																					0.000000	0.482192																																																																																																																			-0.000003	0.000002			-0.482191	
 3 	 6																																																																																					0.000000	0.906333																																																																																																																			-0.446473	0.000001			-0.459861	
 3 	 7																																																																																					0.000000	0.918812																																																																																																																			-0.435227	0.000001			-0.483587	
