Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																										9.357429																			-0.000000	-9.357429																																																																																																																																																												0.000000	
 1 	 2																										8.793773																			-0.000000	-8.793773																																																																																																																																																												0.000000	
 1 	 3																										8.510404																			-0.000000	-8.510404																																																																																																																																																												0.000000	
 1 	 4																										8.612267																			-0.000000	-8.612267																																																																																																																																																												0.000000	
 1 	 5																										8.924242																			-0.000000	-8.924242																																																																																																																																																												0.000000	
 1 	 6																										9.199769																			-0.000000	-9.199769																																																																																																																																																												0.000000	
 1 	 7																										9.483929																			-0.000000	-9.483929																																																																																																																																																												0.000000	
 1 	 8																										9.759089																			-0.000000	-9.759089																																																																																																																																																												0.000000	
 1 	 9																										9.875485																			-0.000000	-9.875484																																																																																																																																																												0.000000	
 1 	 10																										9.758533																			-0.000000	-9.758533																																																																																																																																																												0.000000	
 1 	 11																										9.723179																			-0.000000	-9.723179																																																																																																																																																												0.000000	
 1 	 12																										9.691836																			-0.000000	-9.691836																																																																																																																																																												0.000000	
 1 	 13																										9.574773																			-0.000000	-9.574773																																																																																																																																																												0.000000	
 1 	 14																										9.424217																			-0.000000	-9.424217																																																																																																																																																												0.000000	
 1 	 15																										9.208959																			-0.000000	-9.208959																																																																																																																																																												0.000000	
 1 	 16																										9.255916																			-0.000000	-9.255916																																																																																																																																																												0.000000	
 1 	 17																										8.891577																			-0.000000	-8.891577																																																																																																																																																												0.000000	
 1 	 18																										8.279398																			-0.000000	-8.279398																																																																																																																																																												0.000000	
 1 	 19																										8.010647																			-0.000000	-8.010647																																																																																																																																																												0.000000	
 1 	 20																										7.917784																			-0.000000	-7.917784																																																																																																																																																												0.000000	
 1 	 21																										7.678433																			-0.000000	-7.678433																																																																																																																																																												0.000000	
 1 	 22																										7.188707																			-0.000000	-7.188707																																																																																																																																																												0.000000	
 1 	 23																										7.085450																			-0.000000	-7.085450																																																																																																																																																												0.000000	
 1 	 24																										6.987205																			-0.000000	-6.987205																																																																																																																																																												0.000000	
 2 	 1																										13.563325																			-0.000000	-13.563325																																																																																																																																																												0.000000	
 2 	 2																										13.142555																			-0.000000	-13.142555																																																																																																																																																												0.000000	
 2 	 3																										12.785977																			-0.000001	-12.785976																																																																																																																																																												0.000000	
 2 	 4																										12.882928																			-0.000001	-12.882928																																																																																																																																																												0.000000	
 2 	 5																										13.168581																			-0.000001	-13.168580																																																																																																																																																												0.000000	
 2 	 6																										13.452123																			-0.000001	-13.452123																																																																																																																																																												0.000000	
 2 	 7																										13.799483																			-0.000001	-13.799482																																																																																																																																																												0.000000	
 2 	 8																										14.166554																			-0.000001	-14.166553																																																																																																																																																												0.000000	
 2 	 9																										13.951706																			-0.000000	-13.951706																																																																																																																																																												0.000000	
 2 	 10																										12.890330																			-0.000000	-12.890329																																																																																																																																																												0.000000	
 2 	 11																										11.904237																			-0.000000	-11.904237																																																																																																																																																												0.000000	
 2 	 12																										11.393969																			-0.000000	-11.393969																																																																																																																																																												0.000000	
 2 	 13																										11.104564																			-0.000000	-11.104563																																																																																																																																																												0.000000	
 2 	 14																										11.613236																			-0.000000	-11.613235																																																																																																																																																												0.000000	
 2 	 15																										12.448595																			-0.000001	-12.448595																																																																																																																																																												0.000000	
 2 	 16																										12.279391																			-0.000000	-12.279391																																																																																																																																																												0.000000	
 2 	 17																										12.279379																			-0.000000	-12.279378																																																																																																																																																												0.000000	
 2 	 18																										12.414331																			-0.000000	-12.414331																																																																																																																																																												0.000000	
 2 	 19																										12.761040																			-0.000000	-12.761039																																																																																																																																																												0.000000	
 2 	 20																										13.075310																			-0.000000	-13.075309																																																																																																																																																												0.000000	
 2 	 21																										13.269130																			-0.000000	-13.269129																																																																																																																																																												0.000000	
 2 	 22																										13.347449																			-0.000000	-13.347448																																																																																																																																																												0.000000	
 2 	 23																										13.535145																			-0.000000	-13.535144																																																																																																																																																												0.000000	
 2 	 24																										13.534774																			-0.000001	-13.534773																																																																																																																																																												0.000000	
 3 	 1																										1.236949																			-0.000000	-1.236948																																																																																																																																																												0.000000	
 3 	 2																										1.345192																			-0.000000	-1.345192																																																																																																																																																												0.000000	
 3 	 3																										1.353339																			-0.000000	-1.353339																																																																																																																																																												0.000000	
 3 	 4																										1.338651																			-0.000000	-1.338651																																																																																																																																																												0.000000	
 3 	 5																										1.098072																			-0.000000	-1.098072																																																																																																																																																												0.000000	
 3 	 6																										0.867702																			-0.000000	-0.867701																																																																																																																																																												0.000000	
 3 	 7																										1.078888																			-0.000000	-1.078888																																																																																																																																																												0.000000	
 3 	 8																										1.387908																			-0.000000	-1.387908																																																																																																																																																												0.000000	
 3 	 9																										1.721440																			-0.000000	-1.721440																																																																																																																																																												0.000000	
 3 	 10																										1.965469																			-0.000000	-1.965469																																																																																																																																																												0.000000	
 3 	 11																										2.004402																			-0.000000	-2.004402																																																																																																																																																												0.000000	
 3 	 12																										1.894663																			-0.000000	-1.894663																																																																																																																																																												0.000000	
 3 	 13																										1.782166																			-0.000000	-1.782166																																																																																																																																																												0.000000	
 3 	 14																										1.746979																			-0.000000	-1.746979																																																																																																																																																												0.000000	
