Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																																																																									0.000021	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000002																																																																			-0.200640	0.218462	-8.095573	9.248263	-0.000011	0.000008	-0.000007	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000007	0.000006	-0.000006	0.000006	-0.000072	0.000072	-0.000007	0.000006																															-1.170537	
 1 	 2																																																																									0.000027	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000002																																																																			-0.200630	0.218452	-8.087420	9.240105	-0.000012	0.000008	-0.000007	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000007	0.000006	-0.000006	0.000006	-0.000072	0.000072	-0.000007	0.000006																															-1.170537	
 1 	 3																																																																									0.000067	0.000005	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000002																																																																			-0.153082	0.265488	-5.431902	12.701719	-0.000008	0.000011	-0.000006	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000072	0.000072	-0.000006	0.000006																															-7.382302	
 1 	 4																																																																									4.031280	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000002																																																																			-0.093184	0.371637	-3.174155	17.151795	-0.000004	0.000017	-0.000006	0.000007	-0.000006	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000005	0.000007	-0.000006	0.000007	-0.000072	0.000072	-0.000006	0.000007																															-18.287401	
 1 	 5																																																																									4.536131	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000002																																																																			-0.085269	0.389458	-2.827201	17.964490	-0.000004	0.000018	-0.000006	0.000007	-0.000006	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000005	0.000008	-0.000005	0.000007	-0.000072	0.000072	-0.000006	0.000007																															-19.977640	
 1 	 6																																																																									4.593722	0.000007	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000002																																																																			-0.079261	0.403822	-2.466812	18.864062	-0.000004	0.000019	-0.000006	0.000007	-0.000006	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000005	0.000008	-0.000005	0.000007	-0.000072	0.000072	-0.000006	0.000007																															-21.315566	
 1 	 7																																																																									9.404135	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000002																																																																			-0.084696	0.390983	-4.237350	14.642370	-0.000004	0.000018	-0.000006	0.000007	-0.000006	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000005	0.000008	-0.000005	0.000007	-0.000072	0.000072	-0.000006	0.000007																															-20.115474	
 1 	 8																																																																									1.152770	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000004																																																																			-0.200609	0.218428	-8.641461	8.641402	-0.000012	0.000008	-0.000007	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000007	0.000006	-0.000006	0.000006	-0.000072	0.000072	-0.000007	0.000006																															-1.170537	
 1 	 9																																																																									9.376345	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000005																																																																			-0.200860	0.218679	-13.381427	5.157794	-0.000012	0.000008	-0.000007	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000007	0.000006	-0.000006	0.000006	-0.000072	0.000071	-0.000007	0.000006																															-1.170537	
 1 	 10																																																																									9.404106	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000002	0.000005																																																																			-0.196446	0.214264	-13.417080	5.165685	-0.000012	0.000008	-0.000007	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000007	0.000006	-0.000007	0.000006	-0.000072	0.000071	-0.000007	0.000006																															-1.170537	
 1 	 11																																																																									9.404125	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000004	0.000016																																																																			-0.233697	0.251504	-13.415395	5.163981	-0.000012	0.000008	-0.000007	0.000006	-0.000007	0.000006	-0.000006	0.000006	-0.000006	0.000006	-0.000007	0.000006	-0.000007	0.000006	-0.000073	0.000071	-0.000007	0.000006																															-1.170537	
 1 	 12																																																																									9.404143	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000007	0.633462																																																																			-0.615640	0.000001	-13.414004	5.162572	-0.000012	0.000008	-0.000007	0.000006	-0.000007	0.000006	-0.000007	0.000006	-0.000007	0.000006	-0.000007	0.000006	-0.000007	0.000006	-0.000073	0.000070	-0.000007	0.000006																															-1.170537	
